ID,PERIOD_START_TIME,energy_mean,INCOMING_HO_SEIZURES,CALL_REQUESTS,TCH_NORMAL_SEIZURES,TCSH_TRAFFIC,TCH_CONGESTION,TCH_BLOCKING,ULRLC,ULRLCEDGE,DLRLC,DLRLCEDGE,VOLTE_CALLMINUTES,LTE_DL_TRAFFIC,LTE_UL_TRAFFIC,LTE_CA_TRAFFIC,DL_THROUGHPUT,UL_THROUGHPUT,DL_TRAFFIC,UL_TRAFFIC,AVG_DL_MAC_DRB_CELL_TPUT,NORM_AVG_DL_MAC_CELL_TPUT,NORM_AVG_UL_MAC_CELL_TPUT,AVG_UL_MAC_UE_TPUT
589,2022-02-06 23:00:00,2629.375,2.0,51.0,51.0,2.2899999999999996,0.0,0.0,0.26,1.5899999999999999,0.16,1.35,120.94999999999999,4408.96,579.3,2838.57,1701.17,92.2,134.49,1.77,539.65,191.45999999999998,10.41,41.14
589,2022-02-07 00:00:00,2445.482142858207,0.0,19.0,19.0,2.43,0.0,0.0,0.3,2.65,0.2,2.26,63.76,4209.62,604.03,2295.06,1783.1200000000001,101.16,81.37,0.98,342.4,148.34,8.33,66.97
589,2022-02-07 01:00:00,2402.571428567171,1.0,4.0,4.0,1.43,0.0,0.0,0.27,1.17,0.16,3.59,14.1,5343.5,454.15,4470.02,1580.96,106.22,22.04,18.25,419.22,125.63,18.61,29.04
589,2022-02-07 02:00:00,2351.0,0.0,0.0,0.0,0.01,0.0,0.0,0.24,1.8,0.15,10.91,2.5,1693.92,291.12,993.2800000000001,1222.42,57.0,146.91,3.2600000000000002,358.78999999999996,159.66,7.42,36.49
589,2022-02-07 03:00:00,2321.1964285746217,0.0,2.0,2.0,0.03,0.0,0.0,0.23,0.45999999999999996,0.15,1.22,0.53,1076.97,402.54,381.65999999999997,872.6,56.519999999999996,99.05999999999999,4.26,407.4,200.48,9.35,18.080000000000002
589,2022-02-07 04:00:00,2504.625,0.0,5.0,5.0,0.08,0.0,0.0,0.25,0.52,0.15,0.26,28.77,590.33,272.12,106.66999999999999,1082.56,61.410000000000004,67.66,2.19,325.3,126.12,6.75,8.64
589,2022-02-07 05:00:00,2606.3214285746217,0.0,10.0,10.0,0.16999999999999998,0.0,0.0,0.23,3.16,0.15,0.53,16.240000000000002,739.15,279.17,204.4,993.9,72.06,56.14,2.2,448.39,166.28,10.2,29.34
589,2022-02-07 06:00:00,3144.8571428507566,0.0,34.0,34.0,0.81,0.0,0.0,0.3,3.6500000000000004,0.19,3.25,42.03,1775.6,359.54,902.01,1373.67,67.15,32.97,0.39,179.04,99.95,7.18,104.71000000000001
589,2022-02-07 07:00:00,3103.285714291036,4.0,118.0,118.0,1.94,0.0,0.0,0.4,7.47,0.22,15.809999999999999,116.17,4697.15,549.94,2982.06,1602.42,67.72,221.60999999999999,1.7,398.68,221.97,12.379999999999999,172.09
589,2022-02-07 08:00:00,3192.7857142835855,8.0,317.0,316.0,8.83,0.0,0.0,0.9299999999999999,15.48,0.96,26.33,522.09,13391.380000000001,1780.96,11005.96,2010.87,135.29,94.16,0.78,203.85,110.2,8.21,59.080000000000005
589,2022-02-07 09:00:00,3232.5,18.0,467.0,464.0,12.33,0.0,0.0,0.76,18.64,0.66,46.129999999999995,949.37,8591.84,1607.53,6122.67,1990.6200000000001,113.76,119.59,5.55,251.66,111.81,11.88,65.98
589,2022-02-07 10:00:00,3232.142857141793,13.0,654.0,649.0,19.130000000000003,0.0,0.0,0.65,17.45,0.53,28.91,1137.82,11530.62,2021.7,9093.48,2251.88,119.81,184.36,59.19,330.91,133.35,28.12,119.93
589,2022-02-07 11:00:00,3304.428571432829,31.0,735.0,732.0,21.29,0.0,0.0,2.09,25.13,1.9300000000000002,52.68,1338.72,12135.15,1754.44,9359.33,1944.19,82.69,296.92,6.71,297.43,139.10999999999999,11.5,69.65
589,2022-02-07 12:00:00,3183.571428567171,13.0,778.0,776.0,21.97,0.0,0.0,0.63,17.55,0.49,34.46,1294.26,13309.74,1746.93,10274.29,2109.4,92.36,205.0,2.67,258.71,128.99,9.84,60.92
589,2022-02-07 13:00:00,3135.857142858207,9.0,676.0,675.0,17.52,0.0,0.0,1.1600000000000001,24.520000000000003,0.75,76.64,1269.8,14450.72,2380.84,10534.72,2218.37,106.92,395.18,15.969999999999999,257.5,154.05,12.99,22.93
589,2022-02-07 14:00:00,3070.5,22.0,626.0,624.0,15.32,0.0,0.0,0.73,23.15,0.53,40.72,1242.51,9453.08,1473.76,6777.73,2033.01,74.83,537.42,9.48,297.03,143.04,13.02,89.62
589,2022-02-07 15:00:00,2922.642857141793,13.0,516.0,515.0,14.059999999999999,0.0,0.0,0.88,17.46,0.73,37.95,1237.75,12094.2,1922.72,9422.45,1861.57,108.99,852.39,19.72,427.13,188.31,12.61,99.73
589,2022-02-07 16:00:00,2974.5714285746217,13.0,417.0,416.0,13.92,0.0,0.0,0.41000000000000003,8.22,0.24,9.86,914.47,8936.0,1593.3600000000001,6354.45,1991.85,89.88,275.88,7.1000000000000005,382.81,146.4,12.68,100.79
589,2022-02-07 17:00:00,2933.857142858207,13.0,421.0,421.0,12.459999999999999,0.0,0.0,0.26,7.5,0.19,9.85,639.48,5837.2,1208.14,4185.47,2183.44,80.76,188.67,3.3,299.87,147.29,11.08,92.50999999999999
589,2022-02-07 18:00:00,2825.9285714253783,31.0,371.0,369.0,13.72,0.0,0.0,0.28,5.68,0.16999999999999998,5.33,683.62,5528.18,1162.47,4160.49,2023.8700000000001,81.46,346.88,4.13,464.31,199.7,11.94,154.59
589,2022-02-07 19:00:00,2882.125,29.0,310.0,309.0,13.11,0.0,0.0,0.24,3.07,0.14,3.14,747.99,4184.01,1039.12,2903.5,2115.4,134.76,121.57,0.37,327.22,141.85,7.57,88.93
589,2022-02-07 20:00:00,2787.875,9.0,253.0,252.0,11.020000000000001,0.0,0.0,0.23,2.33,0.15,1.6099999999999999,588.71,3553.14,688.92,2599.7999999999997,1979.42,73.66,39.14,0.8200000000000001,387.87,121.93,9.15,161.87
589,2022-02-07 21:00:00,2629.642857141793,4.0,152.0,152.0,6.68,0.0,0.0,0.21,2.25,0.15,3.1,400.09,4383.28,674.96,2338.16,1777.36,83.8,29.41,1.12,334.58,104.14,8.57,89.53999999999999
589,2022-02-07 22:00:00,2572.428571432829,3.0,83.0,82.0,4.52,0.0,0.0,0.16999999999999998,5.42,0.12,12.06,258.40999999999997,3346.06,889.96,2112.42,1683.73,104.63,209.08,5.08,564.96,203.24,9.72,45.74
589,2022-02-07 23:00:00,2468.6785714253783,1.0,59.0,59.0,5.25,0.0,0.0,0.2,0.98,0.16,0.84,180.78,4305.99,453.27,3424.04,1948.46,80.82,1104.19,8.95,639.0899999999999,317.41,12.2,100.06
589,2022-02-08 00:00:00,2455.875,11.0,40.0,40.0,3.79,0.0,0.0,0.24000000000000002,0.71,0.16,0.44,63.72,2099.77,426.96,947.47,1944.31,67.02,79.67,0.36,329.32,157.56,10.3,59.0
589,2022-02-08 01:00:00,2411.625,2.0,9.0,9.0,0.41000000000000003,0.0,0.0,0.18000000000000002,0.21000000000000002,0.13,0.23,8.32,1448.57,319.86,976.27,1705.82,78.06,106.56,2.81,424.77,157.16,6.55,3.6100000000000003
589,2022-02-08 02:00:00,2307.25,0.0,4.0,4.0,0.31,0.0,0.0,0.28,1.29,0.63,0.5,2.19,1078.25,293.8,554.24,1260.98,101.07000000000001,64.01,2.44,241.25,94.3,5.61,12.18
589,2022-02-08 03:00:00,2360.857142858207,0.0,7.0,7.0,0.05,0.0,0.0,0.19,0.5,0.13999999999999999,2.02,0.22000000000000003,1257.63,313.78000000000003,516.85,911.91,74.9,180.14999999999998,0.02,116.92,98.19,0.26,7.92
589,2022-02-08 04:00:00,2439.017857141793,0.0,9.0,9.0,0.09999999999999999,0.0,0.0,0.19,0.45,0.13,0.22,1.94,907.79,270.39,112.51,1083.31,60.76,10.85,0.14,124.83,69.77000000000001,2.95,2.33
589,2022-02-08 05:00:00,2574.375,0.0,9.0,9.0,0.060000000000000005,0.0,0.0,0.21000000000000002,1.19,0.14,1.3299999999999998,3.28,781.04,281.73,295.8,1104.88,77.64999999999999,69.04,1.23,276.05,141.07999999999998,8.45,42.0
589,2022-02-08 06:00:00,2953.75,0.0,41.0,41.0,0.77,0.0,0.0,0.31,9.28,0.18,12.63,57.620000000000005,3399.41,598.66,2410.66,1186.9,54.33,56.61,0.28,178.78,112.53,4.53,4.62
589,2022-02-08 07:00:00,3034.2857142835855,7.0,131.0,131.0,1.75,0.0,0.0,0.47,8.93,0.25,17.27,91.08,4481.58,880.6899999999999,2854.94,1431.03,60.52,218.04000000000002,1.71,313.46000000000004,181.46,11.719999999999999,225.9
589,2022-02-08 08:00:00,3169.857142858207,6.0,285.0,285.0,6.12,0.0,0.0,1.24,20.16,0.78,21.7,543.5,9706.05,1201.27,6994.03,1721.64,61.48,276.62,10.0,306.15999999999997,156.48999999999998,9.85,59.31
589,2022-02-08 09:00:00,3230.732142858207,23.0,539.0,534.0,14.6,0.0,0.0,1.34,21.54,2.47,48.17,787.71,7637.37,1191.54,5224.94,1714.33,84.23,175.92000000000002,7.35,333.23,138.97,18.18,42.67
589,2022-02-08 10:00:00,3242.0,6.0,625.0,625.0,15.33,0.0,0.0,0.65,28.61,0.46,60.699999999999996,1255.78,10157.19,1809.58,7041.42,2112.57,106.53,227.15,1.71,280.13,140.63,8.46,50.92
589,2022-02-08 11:00:00,3263.625,12.0,720.0,718.0,17.75,0.28,0.0,0.56,20.29,0.35,25.5,1349.88,13190.59,1993.46,10534.67,2140.24,134.68,439.59999999999997,30.39,327.22999999999996,166.82,14.93,47.41
589,2022-02-08 12:00:00,3267.642857141793,8.0,602.0,600.0,18.87,0.0,0.0,0.83,21.07,0.58,34.33,1300.11,11946.05,1673.07,9429.58,2334.06,74.83,299.81,3.07,298.01,158.93,11.88,47.04
589,2022-02-08 13:00:00,3280.428571432829,14.0,608.0,608.0,18.580000000000002,0.31,0.0,0.69,24.48,0.59,30.97,1162.18,13527.63,2006.6,9858.33,2290.06,75.67999999999999,603.87,92.68,378.05,173.05,17.44,64.49000000000001
589,2022-02-08 14:00:00,2988.9285714253783,8.0,614.0,613.0,16.83,0.0,0.0,0.67,19.19,0.49,33.22,1254.98,17043.670000000002,2855.0099999999998,9760.74,2118.99,130.43,545.77,63.64,269.23,151.01999999999998,13.23,51.07
589,2022-02-08 15:00:00,2990.375,12.0,505.0,504.0,14.299999999999999,0.0,0.0,0.53,25.99,0.38,39.08,1136.07,20260.59,2920.91,12343.44,1928.92,96.12,536.75,9.28,266.06,150.75,12.32,48.78
589,2022-02-08 16:00:00,2940.75,16.0,317.0,316.0,10.22,0.0,0.0,0.37,9.62,0.24,14.75,894.1,8432.85,1995.73,6289.33,2026.7,82.84,253.5,2.3,310.1,152.81,10.46,63.91
589,2022-02-08 17:00:00,2887.8035714253783,22.0,354.0,353.0,12.26,0.0,0.0,0.35,13.33,0.26,16.2,890.1,6352.07,1151.1,5048.06,2170.96,103.49,100.06,2.43,303.58,113.78,11.559999999999999,76.49
589,2022-02-08 18:00:00,2878.1428571492434,24.0,323.0,323.0,13.23,0.0,0.0,0.39,3.49,0.29000000000000004,3.29,859.27,5496.89,1085.02,3659.0899999999997,1871.8600000000001,87.71,146.18,1.75,220.97,120.13,8.93,36.17
589,2022-02-08 19:00:00,2843.571428567171,6.0,248.0,247.0,10.27,0.0,0.0,0.31,3.79,0.24000000000000002,4.03,832.45,5187.57,1211.29,3323.36,1942.6,88.82000000000001,85.39,2.5700000000000003,319.65,116.86,10.72,113.13999999999999
589,2022-02-08 20:00:00,2702.607142858207,11.0,194.0,194.0,10.24,0.0,0.0,0.25,2.99,0.18,3.5700000000000003,567.84,4193.5,802.2,3028.87,2168.75,95.24000000000001,41.23,0.58,242.25,95.87,7.41,67.60000000000001
589,2022-02-08 21:00:00,2671.25,3.0,141.0,140.0,6.64,0.0,0.0,0.25,2.6500000000000004,0.18000000000000002,2.23,482.0,3899.59,811.3199999999999,2740.12,1936.3600000000001,107.19,53.71,14.48,329.28,156.76999999999998,21.490000000000002,106.44
589,2022-02-08 22:00:00,2568.7142857164145,3.0,74.0,73.0,4.21,0.0,0.0,0.23,2.38,0.19,3.13,221.20000000000002,3535.99,576.57,2940.64,1874.72,102.66,0.73,0.01,83.95,35.29,1.8800000000000001,46.23
589,2022-02-08 23:00:00,2550.0,0.0,29.0,29.0,2.19,0.0,0.0,0.26,8.18,0.24,16.11,125.96,3594.2,561.77,2772.14,1581.94,71.03,44.92,0.06,276.84000000000003,135.97,2.32,14.1
589,2022-02-09 00:00:00,2503.2857142835855,3.0,28.0,28.0,2.12,0.0,0.0,0.32,1.67,0.25,10.69,67.81,4097.07,463.90999999999997,2957.65,1561.79,57.96,280.62,1.29,391.45,189.79,3.23,15.63
589,2022-02-09 01:00:00,2413.125,0.0,3.0,3.0,0.39,0.0,0.0,0.23,1.4200000000000002,0.18,0.28,51.56,2292.91,472.36,1733.8799999999999,1494.6299999999999,83.92999999999999,288.68,4.21,425.40999999999997,271.62,10.07,17.24
589,2022-02-09 02:00:00,2449.875,0.0,1.0,1.0,0.0,0.0,0.0,0.30000000000000004,1.5899999999999999,0.2,0.30000000000000004,35.02,1706.96,340.51,1218.36,1684.69,86.18,457.77,3.3200000000000003,354.47,238.88,6.79,27.06
589,2022-02-09 03:00:00,2356.5714285746217,0.0,2.0,2.0,0.14,0.0,0.0,0.3,1.6199999999999999,0.21000000000000002,0.71,1.6700000000000002,961.72,432.56,565.95,1464.79,84.66,57.96,2.6399999999999997,233.32,114.73,6.14,26.6
589,2022-02-09 04:00:00,2425.2857142835855,1.0,3.0,3.0,0.44999999999999996,0.0,0.0,0.25,1.5899999999999999,0.16999999999999998,0.43,1.8699999999999999,996.76,261.65,639.1400000000001,1158.82,123.27,44.07,1.3599999999999999,151.78,68.02,4.37,20.06
589,2022-02-09 05:00:00,2712.7142857164145,0.0,6.0,6.0,0.13,0.0,0.0,0.23,2.02,0.17,2.69,4.0600000000000005,906.3,286.45,318.31,1003.12,97.86,15.71,0.21000000000000002,123.19,97.06,3.8000000000000003,1.84
589,2022-02-09 06:00:00,2814.4285714253783,0.0,29.0,28.0,0.28,0.0,0.0,0.35000000000000003,3.54,0.22,2.49,13.209999999999999,1406.33,351.28000000000003,823.22,1156.68,75.87,6.14,0.030000000000000002,145.93,77.07,3.12,14.57
589,2022-02-09 07:00:00,3063.375,3.0,90.0,90.0,2.25,0.0,0.0,0.63,4.25,0.27,7.5600000000000005,103.14,4436.74,671.16,2886.89,1547.16,63.93,229.41,1.27,372.55,201.79,10.62,119.47999999999999
589,2022-02-09 08:00:00,3133.482142858207,2.0,269.0,269.0,6.21,0.0,0.0,1.07,15.58,0.86,15.59,490.7,7291.46,1126.69,5069.65,1524.76,58.95,296.24,15.990000000000002,345.95,179.53,19.08,43.510000000000005
589,2022-02-09 09:00:00,3178.857142858207,4.0,433.0,433.0,13.19,0.0,0.0,0.94,13.35,0.63,14.76,914.97,7702.87,1172.83,5739.45,1989.05,99.54,265.8,3.48,377.15999999999997,172.79,10.24,91.12
589,2022-02-09 10:00:00,3192.857142858207,19.0,544.0,544.0,17.9,0.0,0.0,0.8999999999999999,13.4,0.5,23.91,1033.2,8257.77,1126.27,6115.8099999999995,1718.71,53.16,115.52,1.25,231.93,108.2,6.67,11.47
589,2022-02-09 11:00:00,3159.8035714253783,7.0,602.0,601.0,18.310000000000002,0.14,0.0,0.8600000000000001,20.09,0.44,24.47,1418.17,9953.71,1629.26,7456.72,2003.3,78.83,178.28,2.77,311.76,142.14,8.99,42.36
589,2022-02-09 12:00:00,3190.375,10.0,612.0,610.0,19.14,0.0,0.0,0.91,15.25,0.85,33.02,1281.35,10488.12,1302.76,7393.95,2306.52,67.61,196.95000000000002,5.6000000000000005,294.42,140.37,11.4,63.39000000000001
589,2022-02-09 13:00:00,3186.107142858207,10.0,643.0,643.0,18.259999999999998,0.65,0.0,0.9600000000000001,16.21,0.62,16.689999999999998,1375.12,12065.08,1547.59,7324.83,2083.33,78.67999999999999,453.90000000000003,13.840000000000002,452.49,188.33,12.23,61.72
589,2022-02-09 14:00:00,3095.0,15.0,567.0,567.0,16.8,0.11,0.0,1.03,17.009999999999998,0.51,22.799999999999997,1226.69,12189.37,2661.12,7956.9,1740.15,91.27,478.82,34.32,250.47,135.14,17.830000000000002,30.86
589,2022-02-09 15:00:00,3112.2857142835855,11.0,512.0,508.0,15.57,0.0,0.0,0.88,19.939999999999998,0.77,43.36,1216.97,13948.85,4982.24,10592.460000000001,2009.35,110.08,423.76,5.9,266.29,131.51,8.120000000000001,69.71000000000001
589,2022-02-09 16:00:00,2979.357142858207,4.0,402.0,402.0,12.51,0.0,0.0,0.45999999999999996,10.86,0.32,17.4,1045.3,9284.960000000001,1294.0,6204.37,1853.8,66.99,223.73,1.3800000000000001,327.69,133.87,8.35,51.24
589,2022-02-09 17:00:00,3027.625,19.0,348.0,348.0,11.7,0.0,0.0,0.32,8.59,0.36,25.57,839.55,10794.6,1354.6,8277.98,1941.24,84.04,254.95,1.75,324.4,117.92,8.46,83.68
589,2022-02-09 18:00:00,2888.5892857164145,8.0,363.0,361.0,14.17,0.0,0.0,0.38,6.54,0.26,61.85,871.29,7080.49,1021.1,5320.04,2083.68,86.72,251.97,3.99,291.42,144.39,11.0,59.03999999999999
589,2022-02-09 19:00:00,2874.857142858207,7.0,270.0,270.0,12.129999999999999,0.0,0.0,0.27,4.04,0.13999999999999999,4.96,741.22,7402.04,1745.01,5148.9400000000005,2260.52,101.92,52.33,1.48,324.92,111.22,9.99,74.78
589,2022-02-09 20:00:00,2803.0,3.0,205.0,203.0,11.57,0.0,0.0,0.34,7.14,0.18,11.569999999999999,655.1,5817.58,851.4,3699.88,2118.08,63.18,84.83,1.71,274.15,122.87,10.11,27.96
589,2022-02-09 21:00:00,2692.9285714253783,34.0,138.0,138.0,8.24,0.0,0.0,0.23,6.51,0.15,17.41,343.03,4538.91,1224.27,3172.77,1997.05,114.63,47.339999999999996,1.8599999999999999,358.96,128.87,13.68,114.69
589,2022-02-09 22:00:00,2695.25,7.0,68.0,68.0,4.84,0.0,0.0,0.23,4.96,0.16,16.06,200.10999999999999,5142.21,1045.93,4439.12,1864.54,80.75,85.38,1.58,391.39,164.17000000000002,11.4,51.160000000000004
589,2022-02-09 23:00:00,2607.6785714253783,0.0,38.0,38.0,3.77,0.0,0.0,0.17,3.01,0.13,6.23,99.96000000000001,3349.39,565.52,2699.69,1617.45,90.29,155.29999999999998,1.99,344.55,183.82,8.52,55.349999999999994
589,2022-02-10 00:00:00,2600.857142858207,0.0,59.0,59.0,1.67,0.0,0.0,0.22,0.63,0.16,0.5700000000000001,85.75,4186.76,503.43,3027.57,1679.95,97.53999999999999,225.26999999999998,2.17,310.8,166.56,6.05,110.2
589,2022-02-10 01:00:00,2474.285714291036,0.0,4.0,4.0,1.51,0.0,0.0,0.18,1.6300000000000001,0.13,2.8099999999999996,89.23,4087.28,544.8,3168.1800000000003,1481.48,98.13,115.19,0.41000000000000003,217.67,128.28,3.67,1.3699999999999999
589,2022-02-10 02:00:00,2417.8035714253783,0.0,3.0,3.0,0.76,0.0,0.0,0.24,0.71,0.17,0.39,6.52,4768.55,387.44,878.03,1436.65,65.41,59.669999999999995,2.0,155.39999999999998,80.87,5.94,4.08
589,2022-02-10 03:00:00,2454.625,0.0,2.0,2.0,0.08,0.0,0.0,0.18,0.85,0.14,0.36,4.95,1517.24,443.04999999999995,291.40999999999997,1143.96,89.91,42.65,1.75,258.47,96.86,6.54,2.26
589,2022-02-10 04:00:00,2442.142857141793,0.0,5.0,5.0,0.6,0.0,0.0,0.19,3.54,0.13,2.76,0.75,996.51,270.06,39.3,1109.48,84.81,323.36,8.18,274.85999999999996,139.62,6.38,4.55
589,2022-02-10 05:00:00,2638.7142857164145,0.0,10.0,10.0,0.31,0.0,0.0,0.19,0.24000000000000002,0.15,0.76,2.38,941.46,299.29,451.78000000000003,1346.49,81.28,39.28,1.44,414.45,149.22,11.1,72.73
589,2022-02-10 06:00:00,2880.4285714253783,0.0,48.0,48.0,0.7,0.0,0.0,0.29000000000000004,4.23,0.19,6.040000000000001,23.95,1454.83,337.07,716.0600000000001,1232.55,71.89,10.989999999999998,0.35,268.05,119.11,6.9799999999999995,123.97
589,2022-02-10 07:00:00,3052.4642857164145,2.0,130.0,130.0,3.0700000000000003,0.0,0.0,0.65,3.6100000000000003,0.29,9.59,95.03,4604.72,725.92,2823.2400000000002,1524.6,59.76,151.94,0.9,448.28,198.61,11.48,182.54
589,2022-02-10 08:00:00,3208.125,1.0,247.0,246.0,8.12,0.0,0.0,1.17,12.28,0.94,11.799999999999999,524.99,7494.66,1135.05,5570.44,1581.3799999999999,72.06,181.86,0.8400000000000001,341.58,146.35999999999999,6.61,59.75
589,2022-02-10 09:00:00,3135.5535714253783,13.0,462.0,461.0,13.93,0.0,0.0,1.1600000000000001,13.96,0.87,19.23,920.6800000000001,6981.31,1259.42,4947.87,2095.84,65.06,211.31,18.07,359.03,154.03,19.55,168.93
589,2022-02-10 10:00:00,3228.428571432829,25.0,622.0,621.0,18.830000000000002,0.0,0.0,0.81,16.04,0.63,19.53,1156.96,11933.7,1883.25,7635.29,2041.67,86.14,391.95,46.1,328.06,179.91,24.12,106.05
589,2022-02-10 11:00:00,3278.142857141793,14.0,719.0,715.0,21.89,0.18,0.0,0.93,17.83,0.55,22.259999999999998,1322.98,12358.17,1605.5,6512.5,2030.19,107.49,354.13,98.25999999999999,307.11,156.01,28.31,67.89
589,2022-02-10 12:00:00,3169.375,18.0,618.0,618.0,17.63,0.05,0.0,0.74,19.37,0.52,21.12,1354.18,12728.61,1979.83,9909.27,2355.85,111.52,389.59,124.80999999999999,382.96,191.93,32.28,74.66
589,2022-02-10 13:00:00,3234.25,19.0,642.0,640.0,17.09,0.0,0.0,1.06,19.39,0.69,28.52,1091.74,15729.3,1748.7,11290.42,2229.26,90.55,198.09,11.78,327.5,156.4,16.58,76.0
589,2022-02-10 14:00:00,3113.375,8.0,543.0,542.0,17.18,0.0,0.0,0.92,13.43,1.2000000000000002,23.45,1132.84,11160.45,1718.11,7851.84,2093.24,104.12,298.57,2.55,323.64,163.76,8.26,52.74
589,2022-02-10 15:00:00,3006.5714285746217,29.0,542.0,542.0,14.69,0.03,0.0,1.1,15.15,0.61,24.73,1189.52,11965.99,2081.06,8999.77,1946.6,91.95,378.09000000000003,5.31,333.61,185.34,8.25,24.99
589,2022-02-10 16:00:00,3070.142857141793,24.0,411.0,405.0,11.87,0.0,0.0,0.34,18.07,0.36,28.57,793.86,11616.55,1418.8799999999999,7678.63,1912.03,80.29,855.49,17.349999999999998,339.88,199.1,10.219999999999999,53.14
589,2022-02-10 17:00:00,4099.035714283586,14.0,353.0,353.0,11.83,0.0,0.0,0.25,5.94,0.16,12.05,842.6,6566.02,1080.37,4457.03,1927.53,66.12,403.14,3.07,295.77,163.75,8.33,85.11
589,2022-02-10 18:00:00,1460.625,16.0,391.0,391.0,16.14,0.0,0.0,0.32,8.06,0.18,11.27,934.86,8975.369999999999,1725.28,5274.85,2009.51,79.3,146.65,15.88,386.75,162.66,21.13,168.76000000000002
589,2022-02-10 19:00:00,2882.482142858207,21.0,342.0,341.0,15.1,0.0,0.0,0.32,9.43,0.2,13.42,576.39,4923.06,1010.15,3469.76,1633.71,76.69,425.04999999999995,33.97,196.06,127.05,19.04,53.81
589,2022-02-10 20:00:00,2787.0,6.0,202.0,202.0,9.24,0.0,0.0,0.13,5.54,0.08,11.62,288.44,3539.76,529.98,1724.49,1499.58,73.17,93.75,0.65,242.21,112.87,8.53,69.34
589,2022-02-10 21:00:00,2752.142857141793,3.0,156.0,156.0,10.709999999999999,0.14,0.0,0.14,2.77,0.11,3.22,523.65,6194.04,820.58,3766.35,2075.95,86.34,37.839999999999996,0.12,200.67,113.66,9.82,112.8
589,2022-02-10 22:00:00,2595.75,5.0,91.0,90.0,2.99,0.0,0.0,0.11,2.77,0.07,4.29,154.89,3604.65,668.74,2701.09,1588.34,136.66,239.52999999999997,1.43,293.14,184.84,6.43,21.1
589,2022-02-10 23:00:00,2565.125,0.0,35.0,35.0,3.2500000000000004,0.0,0.0,0.12,1.46,0.07,2.1,135.54999999999998,4089.51,524.38,2939.19,1782.78,98.63000000000001,163.53,2.8899999999999997,408.0,174.51999999999998,10.07,105.02999999999999
589,2022-02-11 00:00:00,2475.125,0.0,53.0,53.0,1.76,0.0,0.0,0.19,0.65,0.13,0.58,53.660000000000004,5101.44,472.71999999999997,3509.46,1606.46,71.01,85.01,2.29,332.13,178.21,11.299999999999999,52.31
589,2022-02-11 01:00:00,2485.857142858207,0.0,19.0,19.0,0.81,0.0,0.0,0.13,0.41000000000000003,0.09,0.27,58.6,1916.97,371.83,1384.68,1529.89,87.3,0.22,0.14,110.86,73.84,6.699999999999999,33.519999999999996
589,2022-02-11 02:00:00,2431.4285714253783,0.0,1.0,1.0,0.43,0.0,0.0,0.36000000000000004,1.1900000000000002,0.2,0.4,3.3,1457.69,379.08,735.9300000000001,1277.56,149.92000000000002,64.25999999999999,3.4200000000000004,102.23,89.75,4.9399999999999995,1.83
589,2022-02-11 03:00:00,2364.3392857164145,0.0,1.0,1.0,0.03,0.0,0.0,0.16999999999999998,1.17,0.11,0.76,0.7200000000000001,1621.94,424.91,1084.51,1320.08,134.62,109.32,2.07,212.97,96.57,4.67,2.86
589,2022-02-11 04:00:00,2524.75,0.0,46.0,46.0,0.26,0.0,0.0,0.18000000000000002,6.0,0.12,2.2,2.9,1464.82,293.28000000000003,603.8,1516.28,84.07,467.07,6.84,343.39,231.88,7.97,4.09
589,2022-02-11 05:00:00,2629.482142858207,0.0,2.0,2.0,0.02,0.0,0.0,0.16,1.38,0.1,0.49,8.34,1629.41,287.44,603.0,1378.55,81.77,158.53,1.56,191.57,125.74,4.52,21.98
589,2022-02-11 06:00:00,2822.571428567171,0.0,32.0,32.0,0.64,0.0,0.0,0.21,3.18,0.13999999999999999,8.99,27.42,1841.96,371.28,1163.17,1682.8600000000001,84.36,100.39,2.59,227.35,124.7,8.89,95.9
589,2022-02-11 07:00:00,2919.428571432829,1.0,85.0,85.0,1.61,0.0,0.0,0.45,6.28,0.22,12.129999999999999,143.18,6256.32,599.4499999999999,4034.5,1813.03,69.45,324.01,3.41,399.85,244.47,12.33,140.03
589,2022-02-11 08:00:00,3091.892857141793,2.0,258.0,258.0,6.42,0.0,0.0,0.8,13.959999999999999,0.52,19.61,508.21999999999997,6121.61,892.03,4458.33,1502.13,56.65,329.08,9.89,333.34999999999997,180.54,19.27,58.23
589,2022-02-11 09:00:00,3237.5,15.0,413.0,412.0,11.780000000000001,0.0,0.0,0.86,20.06,0.64,21.58,793.5,8188.4400000000005,1321.93,6237.82,1879.04,95.94,228.31,2.02,382.51,177.97,13.51,131.45
589,2022-02-11 10:00:00,3171.892857141793,9.0,600.0,597.0,17.93,0.14,0.0,0.69,18.52,0.42,18.189999999999998,1239.09,11531.99,1777.88,6822.95,2248.67,81.58,181.12,11.67,401.42,150.58,14.02,79.4
589,2022-02-11 11:00:00,3216.7142857164145,16.0,617.0,616.0,17.83,0.0,0.0,0.72,21.39,0.38,31.19,1182.41,11290.03,1719.95,9000.17,2144.96,68.59,505.09000000000003,9.790000000000001,345.62,174.99,16.1,85.15
589,2022-02-11 12:00:00,3192.4285714253783,16.0,663.0,662.0,19.33,0.0,0.0,0.76,15.469999999999999,0.5599999999999999,17.28,961.95,8895.81,1546.6,6736.62,1685.67,93.3,298.57,4.15,405.45,156.11,9.94,71.89
